ID;Gender;Own_car;Own_property;Work_phone;Phone;Email;Unemployed;Num_children;Num_family;Account_length;Total_income;Age;Years_employed;Income_type;Education_type;Family_status;Housing_type;Occupation_type;Target
5029364;0;0;1;0;1;0;0;2;4;26;157500.0;3.732.588.622.627.430;4.632.538.655.824.550;Working;Secondary / secondary special;Married;House / apartment;Core staff;0
5029373;0;0;1;0;1;0;0;0;2;20;270000.0;4.747.804.540.818.770;0.29843186376174735;Working;Higher education;Married;House / apartment;Other;0
5029376;0;0;1;0;0;0;1;0;2;3;45000.0;5.679.240.504.596.260;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5029377;0;0;1;0;0;0;1;0;2;10;180000.0;5.706.893.365.366.840;0.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;Other;0
5029388;0;1;0;0;0;0;0;0;2;15;270000.0;34.481.200.846.013.200;8.632.620.793.034.760;Working;Secondary / secondary special;Married;House / apartment;Other;0
5029393;1;1;1;0;0;0;0;1;3;24;252000.0;4.997.227.869.155.420;0.717331635830989;Working;Higher education;Married;House / apartment;Security staff;0
5029397;1;1;1;1;0;0;0;0;2;2;135000.0;2.786.641.751.712.900;21.273.537.444.300.700;Working;Higher education;Married;House / apartment;Sales staff;0
5029398;0;0;0;0;0;0;1;0;2;28;112500.0;52.362.471.508.655.200;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5029402;1;0;0;0;1;0;0;0;1;6;135000.0;317.569.833.740.597;19.658.172.310.177.400;Working;Higher education;Single / not married;With parents;Laborers;0
5029407;0;0;0;0;0;0;0;0;2;17;90000.0;4.712.759.331.129.310;3.129.427.708.987.860;State servant;Secondary / secondary special;Married;Rented apartment;Core staff;0
5029412;0;0;1;0;0;1;0;1;3;7;315000.0;30.680.985.920.313.200;6.883.098.215.569.100;State servant;Secondary / secondary special;Civil marriage;House / apartment;Core staff;0
5029427;1;1;1;1;1;1;0;2;4;29;126000.0;2.899.991.101.802.220;1.128.017.686.879.260;Working;Secondary / secondary special;Married;House / apartment;Drivers;0
5029428;0;0;1;0;0;0;0;0;1;28;135000.0;4.454.300.909.669.600;37.180.777.154.903.900;Working;Secondary / secondary special;Separated;House / apartment;Sales staff;0
5029435;0;1;1;0;1;0;0;0;2;23;225000.0;4.764.505.773.561.400;8.632.620.793.034.760;Working;Higher education;Married;House / apartment;Core staff;0
5029456;0;1;1;0;0;1;0;1;3;12;112500.0;28.887.656.830.735.700;8.213.721.020.965.520;Commercial associate;Higher education;Civil marriage;House / apartment;Core staff;0
5029470;0;0;1;0;0;0;1;0;1;16;67500.0;55.773.903.639.362.800;0.0;Pensioner;Secondary / secondary special;Widow;House / apartment;Other;0
5029476;1;1;1;1;1;0;0;0;2;46;67500.0;4.472.918.677.317.120;7.466.272.408.057.660;Working;Secondary / secondary special;Married;House / apartment;Other;0
5029481;0;0;1;0;0;0;0;0;1;11;180000.0;404.772.171.913.181;5.212.974.941.306.110;Working;Secondary / secondary special;Single / not married;House / apartment;Laborers;1
5029485;0;1;0;0;0;1;0;0;2;52;247500.0;5.736.462.761.042.320;10.546.417.790.919.700;Working;Secondary / secondary special;Married;House / apartment;Managers;0
5029492;0;0;1;0;0;1;0;0;2;32;67500.0;3.362.423.595.282.580;4.128.763.766.538.660;Working;Higher education;Married;House / apartment;Other;0
5029505;0;0;1;0;1;0;1;0;2;9;292500.0;6.220.524.719.877.880;0.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;Other;1
5029511;0;0;0;0;0;0;0;0;2;44;112500.0;4.944.933.845.321.940;2.379.241.189.073.010;Commercial associate;Secondary / secondary special;Married;House / apartment;Other;1
5029513;1;1;1;1;1;0;0;0;2;35;153000.0;5.163.966.405.881.020;40.521.023.703.429.900;State servant;Secondary / secondary special;Civil marriage;House / apartment;Drivers;0
5029519;0;0;1;0;0;0;0;0;2;53;135000.0;5.271.292.360.554.970;23.129.838.395.038.900;Working;Secondary / secondary special;Married;House / apartment;Other;0
5029528;1;0;0;0;0;0;0;1;3;42;225000.0;5.195.452.336.461.390;18.836.800.208.080.900;Commercial associate;Higher education;Married;Municipal apartment;Cooking staff;0
5029529;1;1;1;0;1;0;1;0;2;12;112500.0;59.464.602.284.783.300;0.0;Pensioner;Lower secondary;Married;House / apartment;Other;0
5029531;0;0;0;0;0;1;0;1;3;11;81000.0;28.441.377.988.596.600;17.988.049.035.914.400;Working;Higher education;Married;House / apartment;Core staff;0
5029535;0;0;1;0;0;0;0;0;2;29;112500.0;34.998.665.270.334.000;32.991.779.434.211.500;Working;Higher education;Civil marriage;House / apartment;Core staff;0
5029540;0;0;1;1;1;0;0;0;1;17;202500.0;5.478.278.130.283.300;0.7994688460406442;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;Sales staff;0
5029541;0;1;1;0;0;0;0;1;3;15;133650.0;3.996.249.067.400.420;53.799.872.687.324.100;Commercial associate;Secondary / secondary special;Married;House / apartment;Other;0
5029546;1;1;1;0;0;0;0;1;3;27;135000.0;55.606.891.311.936.500;14.716.250.162.563.200;Working;Secondary / secondary special;Married;House / apartment;Managers;0
5029551;0;0;1;0;0;0;1;0;1;15;103500.0;6.502.802.932.298.400;0.0;Pensioner;Secondary / secondary special;Widow;House / apartment;Other;0
5029560;0;1;1;0;0;0;0;0;1;35;202500.0;3.656.201.017.132.450;7.466.272.408.057.660;Working;Secondary / secondary special;Single / not married;House / apartment;Laborers;0
5029566;0;0;1;0;1;0;0;0;2;51;270000.0;4.694.689.144.883.190;10.464.280.580.710.000;Commercial associate;Secondary / secondary special;Married;House / apartment;Sales staff;0
5029572;0;0;1;0;0;0;0;3;5;28;337500.0;3.074.669.568.848.090;0.5475814013977015;Commercial associate;Higher education;Married;House / apartment;Core staff;0
5029574;1;1;1;0;0;1;0;0;2;3;202500.0;4.373.258.862.262.740;5.546.999.596.158.710;Working;Secondary / secondary special;Civil marriage;House / apartment;Drivers;0
5029580;0;0;1;1;1;0;0;0;2;10;180000.0;4.161.892.441.323.230;5.051.438.427.893.790;Working;Higher education;Married;House / apartment;Core staff;0
5029587;0;0;1;0;0;0;0;0;2;17;157500.0;5.097.982.847.012.600;5.212.974.941.306.110;Commercial associate;Secondary / secondary special;Married;House / apartment;Managers;1
5029589;1;0;0;0;1;0;1;0;2;23;112500.0;6.291.984.092.760.280;0.0;Pensioner;Secondary / secondary special;Married;Municipal apartment;Other;0
5029593;0;0;1;0;0;0;1;1;3;34;139500.0;5.950.840.879.689.520;0.0;Pensioner;Lower secondary;Married;House / apartment;Other;0
5029598;1;1;1;0;0;0;0;0;2;47;270000.0;3.079.597.801.460.670;6.546.335.653.709.520;Working;Secondary / secondary special;Married;House / apartment;Drivers;0
5029603;0;1;1;0;0;0;0;0;1;29;180000.0;41.509.408.132.952.700;19.548.656.029.897.900;Commercial associate;Higher education;Single / not married;House / apartment;Core staff;0
5029613;0;0;1;0;0;0;0;0;2;21;135000.0;43.595.693.272.278.000;26.311.286.337.159.500;Working;Secondary / secondary special;Married;House / apartment;Waiters/barmen staff;0
5029622;0;0;1;0;0;0;0;0;1;49;225000.0;62.002.642.080.261.700;14.464.362.717.920.200;Working;Secondary / secondary special;Widow;House / apartment;Cleaning staff;0
5029624;0;0;1;0;1;1;0;1;3;23;180000.0;2.201.551.024.319.450;38.850.900.429.166.900;Working;Secondary / secondary special;Married;With parents;Sales staff;0
5029628;0;0;1;0;1;0;1;0;2;2;135000.0;55.472.733.868.594.100;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5029629;0;0;1;0;0;0;0;0;1;51;90000.0;48.830.571.469.640.000;3.466.190.270.847.450;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;Laborers;0
5029630;0;0;1;0;1;1;0;0;2;5;270000.0;484.089.337.905.638;1.546.643.668.247.800;Commercial associate;Secondary / secondary special;Married;House / apartment;Other;0
5029633;0;0;1;0;0;0;0;0;2;33;135000.0;3.991.047.044.087.140;6.212.310.998.856.920;Commercial associate;Secondary / secondary special;Married;House / apartment;Sales staff;0
5029638;0;0;1;0;0;0;0;0;2;59;270000.0;3.365.161.502.289.570;28.830.160.783.588.900;Working;Higher education;Married;House / apartment;Other;0
5029645;0;0;0;0;0;0;0;0;1;43;135000.0;4.337.392.280.471.190;38.850.900.429.166.900;Working;Secondary / secondary special;Separated;House / apartment;Waiters/barmen staff;0
5029647;1;0;1;1;0;0;0;2;4;7;112500.0;38.347.125.539.881.000;2.379.241.189.073.010;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5029649;0;0;1;0;0;0;0;1;3;14;180000.0;24.172.980.964.701.500;14.647.802.487.388.500;Commercial associate;Incomplete higher;Married;House / apartment;Other;0
5029650;0;1;0;0;0;0;0;1;3;27;225000.0;3.495.485.875.822.220;12.632.702.930.244.900;Commercial associate;Secondary / secondary special;Married;House / apartment;Sales staff;0
5029652;0;0;1;1;1;0;0;0;1;55;630000.0;6.023.669.206.075.410;4.213.638.883.755.310;Working;Higher education;Separated;House / apartment;Accountants;0
5029662;1;1;0;0;0;0;0;0;1;49;180000.0;337.583.933.961.683;14.965.399.700.199.100;Working;Higher education;Separated;House / apartment;Laborers;1
5029664;0;0;0;0;0;0;0;0;2;27;67500.0;5.038.022.683.559.550;5.883.762.158.018.300;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5029673;1;1;1;0;0;0;0;1;3;49;112500.0;360.445.457.470.037;27.981.409.611.422.500;Working;Secondary / secondary special;Civil marriage;House / apartment;Drivers;0
5029679;1;0;1;0;0;0;1;0;1;53;63000.0;5.664.455.806.758.520;0.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;Other;0
5029682;0;1;1;0;0;0;0;0;2;3;270000.0;5.464.862.385.949.060;15.548.573.892.687.700;Commercial associate;Higher education;Married;House / apartment;Accountants;0
5029698;1;0;1;0;0;0;0;1;2;42;202500.0;4.951.504.822.138.710;32.991.779.434.211.500;Working;Higher education;Separated;House / apartment;Security staff;0
5029705;1;0;1;1;0;0;0;1;2;6;90000.0;3.456.060.014.921.590;17.988.049.035.914.400;Working;Secondary / secondary special;Single / not married;House / apartment;Laborers;0
5029711;1;0;1;0;0;0;0;1;3;43;225000.0;29.925.323.586.384.300;21.273.537.444.300.700;Working;Secondary / secondary special;Married;House / apartment;Core staff;1
5029713;0;1;1;0;0;0;0;1;3;33;265500.0;30.111.501.262.859.600;6.883.098.215.569.100;Working;Higher education;Married;With parents;Accountants;0
5029721;0;0;1;1;0;1;0;1;3;30;135000.0;26.771.254.714.333.600;7.967.309.390.336.550;Commercial associate;Higher education;Married;House / apartment;Core staff;0
5029731;1;1;1;0;0;0;0;0;2;47;83250.0;51.198.861.030.685.000;20.632.867.204.665.300;Working;Secondary / secondary special;Married;House / apartment;Other;0
5029733;1;0;1;0;0;1;0;0;1;3;202500.0;22.168.833.035.585.900;2.050.692.348.234.390;Working;Incomplete higher;Single / not married;With parents;Other;0
5029734;0;0;0;0;0;0;1;0;1;1;135000.0;6.302.388.139.386.840;0.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;Other;0
5029743;1;1;1;0;0;0;0;0;2;3;315000.0;5.907.308.158.278.400;27.981.409.611.422.500;Commercial associate;Higher education;Married;House / apartment;Drivers;0
5029746;1;0;1;0;0;0;0;1;3;3;135000.0;2.889.313.264.474.970;27.981.409.611.422.500;Working;Secondary / secondary special;Married;House / apartment;Drivers;0
5029751;1;0;1;1;1;0;0;0;2;11;202500.0;49.378.152.871.037.700;5.546.999.596.158.710;Working;Secondary / secondary special;Married;House / apartment;Drivers;1
5029759;0;0;1;0;0;0;0;0;2;49;225000.0;54.566.486.649.280.900;9.051.520.565.104.000;Working;Higher education;Married;House / apartment;Managers;0
5029760;1;1;0;0;1;0;0;0;2;7;157500.0;58.506.334.832.337.400;3.354.757.455.663.010;Working;Secondary / secondary special;Married;Municipal apartment;Drivers;0
5029767;0;0;1;0;0;0;0;0;2;41;112500.0;5.808.469.715.326.110;2.212.228.861.646.710;State servant;Secondary / secondary special;Married;House / apartment;Medicine staff;0
5029794;0;1;1;0;0;0;0;0;1;19;225000.0;499.832.303.195.822;6.546.335.653.709.520;Working;Secondary / secondary special;Single / not married;House / apartment;Sales staff;0
5029796;1;1;0;1;1;0;0;1;3;37;238500.0;3.116.833.336.755.710;53.799.872.687.324.100;Working;Higher education;Married;With parents;Drivers;0
5032275;1;1;1;1;0;0;0;2;4;39;108000.0;3.430.323.689.055.900;251.339.863.241.545;State servant;Secondary / secondary special;Married;House / apartment;Other;0
5032286;0;0;1;0;0;0;0;0;2;15;157500.0;5.306.611.360.945.120;9.177.464.287.425.470;State servant;Secondary / secondary special;Married;House / apartment;Other;1
5033410;1;0;0;0;0;0;0;2;4;24;157500.0;3.575.158.969.725.590;24.668.542.132.966.400;Working;Higher education;Married;House / apartment;High skill tech staff;0
5033412;1;1;1;1;0;0;0;0;2;27;270000.0;420.241.346.502.666;16.553.385.764.252.500;State servant;Secondary / secondary special;Married;House / apartment;Managers;0
5033414;0;0;0;0;0;0;0;0;2;44;202500.0;5.666.098.550.962.710;2.800.878.868.149.240;Working;Secondary / secondary special;Married;House / apartment;Core staff;0
5033415;0;0;0;1;0;0;0;0;1;31;157500.0;3.878.792.856.800.610;4.969.301.217.684.140;Commercial associate;Secondary / secondary special;Widow;House / apartment;Laborers;0
5033416;0;0;0;0;1;0;0;0;1;3;315000.0;26.683.641.690.109.900;34.716.660.848.614.200;Working;Incomplete higher;Single / not married;With parents;Medicine staff;0
5033418;1;1;0;0;1;0;0;0;2;47;202500.0;2.944.892.776.716.830;5.968.637.275.234.940;Commercial associate;Secondary / secondary special;Married;House / apartment;Managers;0
5033419;1;1;0;1;1;0;0;0;2;33;225000.0;35.658.500.859.018.300;5.798.887.040.801.650;State servant;Higher education;Married;House / apartment;Drivers;0
5033420;0;1;0;1;1;0;0;0;2;53;144000.0;5.311.813.384.258.400;13.883.926.432.438.700;Working;Higher education;Married;House / apartment;Managers;0
5033422;0;0;0;1;1;0;0;1;2;35;270000.0;28.126.518.682.792.900;9.555.295.454.389.890;Working;Secondary / secondary special;Separated;With parents;Private service staff;0
5033424;1;1;0;1;0;0;0;0;2;5;180000.0;4.538.628.445.484.840;29.706.291.025.825.300;Working;Secondary / secondary special;Civil marriage;House / apartment;Drivers;0
5033426;0;0;1;0;0;0;0;0;1;41;247500.0;5.484.027.734.997.980;7.137.723.567.219.030;Working;Secondary / secondary special;Widow;House / apartment;Cooking staff;0
5033427;1;1;1;0;0;0;0;0;1;5;324000.0;28.482.446.593.701.400;18.809.421.138.011.000;Working;Secondary / secondary special;Single / not married;House / apartment;Laborers;0
5033428;1;1;1;1;1;0;0;1;3;44;225000.0;417.147.511.584.769;0.5530572154116785;Commercial associate;Secondary / secondary special;Married;House / apartment;Medicine staff;0
5033429;0;0;1;0;0;1;0;0;1;41;135000.0;27.264.077.975.591.500;30.500.284.057.851.900;Working;Secondary / secondary special;Single / not married;Office apartment;Waiters/barmen staff;1
5033431;1;1;0;0;1;0;0;2;4;34;315000.0;4.237.184.884.015.410;7.882.434.273.119.910;Commercial associate;Secondary / secondary special;Married;House / apartment;Laborers;0
5033437;0;1;0;0;1;0;0;1;3;36;135000.0;3.568.314.202.208.120;10.636.768.722.150.300;Commercial associate;Secondary / secondary special;Married;House / apartment;Laborers;0
5033439;1;1;0;0;1;0;0;2;4;19;270000.0;32.096.483.842.926.200;8.219.196.834.979.490;Working;Higher education;Married;House / apartment;Other;0
5033441;0;0;0;0;0;0;0;0;2;32;135000.0;41.158.956.036.058.200;7.471.748.222.071.630;State servant;Secondary / secondary special;Married;House / apartment;Cooking staff;0
5033443;1;0;0;0;0;0;0;3;5;8;225000.0;3.371.732.479.106.340;10.135.731.739.871.400;Commercial associate;Higher education;Married;House / apartment;Sales staff;0
5033445;0;1;0;0;0;0;0;0;2;14;112500.0;2.964.605.707.167.150;17.988.049.035.914.400;Commercial associate;Higher education;Married;House / apartment;Core staff;0
5033448;0;0;1;0;0;0;0;0;2;60;189000.0;4.229.518.744.395.840;5.133.575.638.103.450;Commercial associate;Higher education;Married;House / apartment;Security staff;0
5033452;0;0;0;1;1;0;0;0;2;45;112500.0;52.411.753.834.781;15.053.012.724.422.800;Working;Secondary / secondary special;Married;House / apartment;Core staff;0
5033454;1;1;0;1;1;1;0;0;2;24;126000.0;4.909.341.054.231.090;14.886.000.396.996.500;Working;Secondary / secondary special;Married;House / apartment;Drivers;0
5033455;0;1;0;1;1;0;0;2;4;37;103500.0;42.418.393.259.272.900;2.387.454.910.093.970;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5033457;0;0;0;0;1;0;0;0;2;25;112500.0;36.652.361.102.555.100;11.885.254.317.337.100;Working;Secondary / secondary special;Married;House / apartment;Other;0
5033460;1;1;1;0;0;0;0;1;3;20;202500.0;3.799.119.762.897.250;19.137.969.978.849.600;Working;Secondary / secondary special;Married;House / apartment;Laborers;1
5033461;0;0;1;0;0;0;0;0;2;14;225000.0;4.668.405.237.616.100;16.372.683.901.791.200;Working;Secondary / secondary special;Married;House / apartment;Sales staff;0
5033462;0;0;1;1;1;0;0;0;2;11;157500.0;3.331.211.455.402.910;2.135.567.465.451.030;Commercial associate;Secondary / secondary special;Married;House / apartment;Other;0
5033463;0;1;1;0;0;0;0;0;2;2;252000.0;41.161.693.943.065.200;12.156.307.111.028.900;Commercial associate;Higher education;Married;House / apartment;Managers;0
5033468;1;0;0;0;0;0;0;0;1;12;180000.0;3.758.872.529.894.520;313.764.143.000.883;Working;Secondary / secondary special;Single / not married;House / apartment;Other;0
5033471;1;0;0;0;0;0;0;0;2;12;247500.0;32.791.912.222.701.300;7.389.611.011.861.980;State servant;Secondary / secondary special;Married;House / apartment;Core staff;0
5033474;1;0;0;0;0;0;0;0;2;20;270000.0;31.507.833.836.423.700;11.389.693.149.072.100;Commercial associate;Secondary / secondary special;Married;With parents;Core staff;0
5033475;1;1;0;1;1;0;0;0;2;28;180000.0;57.643.894.125.136.000;1.221.927.897.218.970;Working;Lower secondary;Married;House / apartment;Core staff;0
5033476;0;0;0;1;1;1;0;2;4;15;90000.0;25.153.151.673.203.400;34.716.660.848.614.200;Working;Secondary / secondary special;Married;With parents;Laborers;0
5033477;0;0;0;0;1;0;0;0;1;25;153000.0;32.548.238.499.079.300;38.850.900.429.166.900;Commercial associate;Secondary / secondary special;Separated;With parents;Medicine staff;0
5033478;0;0;0;0;1;0;0;0;2;27;225000.0;36.972.696.222.372.800;5.968.637.275.234.940;Working;Secondary / secondary special;Married;House / apartment;Core staff;0
5033479;1;0;0;1;1;0;0;0;1;58;157500.0;4.145.191.208.580.600;0.6379323326283223;Commercial associate;Secondary / secondary special;Separated;House / apartment;Laborers;1
5033481;0;0;0;1;0;0;0;1;3;28;189000.0;3.911.647.740.884.480;6.217.786.812.870.900;Working;Higher education;Married;House / apartment;Managers;1
